DCC ORIGINE,DCC DESTINATION,NOMBRE
09-DCC-10,09-DCC-04,1
09-DCC-24,09-DCC-04,4
09-DCC-24,09-DCC-06,2
09-DCC-24,09-DCC-10,3
09-DCC-25,09-DCC-01,1
09-DCC-25,09-DCC-05,1
09-DCC-27,09-DCC-04,4
09-DCC-27,09-DCC-06,1
09-DCC-27,09-DCC-10,1
09-DCC-29,09-DCC-16,1
09-DCC-33,09-DCC-18,1
09-DCC-33,09-DCC-19,4
09-DCC-38,09-DCC-37,8
09-DCC-42,09-DCC-31,3
09-DCC-46,09-DCC-04,5
09-DCC-46,09-DCC-06,5
09-DCC-46,09-DCC-10,5
09-DCC-46,09-DCC-24,5
09-DCC-46,09-DCC-27,5
09-DCC-47,09-DCC-01,1
09-DCC-47,09-DCC-05,1
09-DCC-47,09-DCC-25,1
09-DCC-56,09-DCC-04,1
09-DCC-56,09-DCC-06,1
09-DCC-56,09-DCC-24,1
09-DCC-58,09-DCC-48,1
09-DCC-58,09-DCC-48,1
09-DCC-62,09-DCC-12,2
09-DCC-64,09-DCC-04,1
09-DCC-64,09-DCC-06,1
09-DCC-64,09-DCC-24,1
09-DCC-65,09-DCC-35,3
09-DCC-66,09-DCC-04,1
09-DCC-66,09-DCC-06,1
09-DCC-66,09-DCC-24,1
09-DCC-69,09-DCC-04,1
09-DCC-69,09-DCC-06,1
09-DCC-69,09-DCC-24,1
09-DCC-70,09-DCC-04,1
09-DCC-70,09-DCC-06,1
09-DCC-70,09-DCC-24,1
09-DCC-75,09-DCC-01,1
09-DCC-75,09-DCC-05,1
09-DCC-75,09-DCC-25,1
09-DCC-76,09-DCC-04,1
09-DCC-76,09-DCC-06,1
09-DCC-76,09-DCC-24,1
09-DCC-78,09-DCC-01,1
09-DCC-78,09-DCC-05,1
09-DCC-78,09-DCC-25,1
09-DCC-80,09-DCC-04,1
09-DCC-80,09-DCC-06,1
09-DCC-80,09-DCC-24,1
09-DCC-82,09-DCC-04,1
09-DCC-82,09-DCC-06,1
09-DCC-82,09-DCC-24,1
09-DCC-83,09-DCC-04,1
09-DCC-83,09-DCC-06,1
09-DCC-83,09-DCC-24,1
09-DCC-84,09-DCC-126,1
09-DCC-84,09-DCC-15,2
09-DCC-85,09-DCC-04,1
09-DCC-85,09-DCC-06,1
09-DCC-85,09-DCC-24,1
09-DCC-86,09-DCC-16,3
09-DCC-87,09-DCC-01,1
09-DCC-87,09-DCC-05,1
09-DCC-87,09-DCC-25,1
09-DCC-87,09-DCC-47,1
09-DCC-88,09-DCC-01,1
09-DCC-88,09-DCC-05,1
09-DCC-88,09-DCC-25,1
09-DCC-88,09-DCC-47,1
09-DCC-90,09-DCC-37,5
09-DCC-90,09-DCC-38,8
09-DCC-91,09-DCC-42,1
09-DCC-91,09-DCC-67,1
09-DCC-92,09-DCC-01,1
09-DCC-92,09-DCC-05,1
09-DCC-92,09-DCC-25,1
09-DCC-94,09-DCC-57,1
09-DCC-94,09-DCC-59,2
09-DCC-94,09-DCC-60,1
10-DCC-01,09-DCC-04,1
10-DCC-01,09-DCC-27,1
10-DCC-03,09-DCC-11,2
10-DCC-04,09-DCC-04,1
10-DCC-04,09-DCC-06,1
10-DCC-04,09-DCC-24,1
10-DCC-05,09-DCC-43,2
10-DCC-06,09-DCC-38,2
10-DCC-07,09-DCC-04,1
10-DCC-07,09-DCC-06,1
10-DCC-07,09-DCC-24,1
10-DCC-08,09-DCC-06,1
10-DCC-08,09-DCC-24,1
10-DCC-09,09-DCC-04,2
10-DCC-09,09-DCC-06,1
10-DCC-09,09-DCC-24,1
10-DCC-10,09-DCC-04,1
10-DCC-10,09-DCC-06,1
10-DCC-10,09-DCC-24,1
10-DCC-101,09-DCC-04,1
10-DCC-101,09-DCC-06,1
10-DCC-101,09-DCC-10,1
10-DCC-101,09-DCC-24,1
10-DCC-102,09-DCC-04,1
10-DCC-102,09-DCC-06,2
10-DCC-102,09-DCC-10,1
10-DCC-102,09-DCC-24,1
10-DCC-105,09-DCC-14,1
10-DCC-105,09-DCC-25,1
10-DCC-105,10-DCC-39,1
10-DCC-106,09-DCC-04,1
10-DCC-106,09-DCC-06,1
10-DCC-106,09-DCC-10,1
10-DCC-106,09-DCC-24,1
10-DCC-107,09-DCC-31,1
10-DCC-107,09-DCC-37,5
10-DCC-107,09-DCC-38,6
10-DCC-107,09-DCC-42,5
10-DCC-107,09-DCC-67,3
10-DCC-107,09-DCC-90,8
10-DCC-107,09-DCC-91,3
10-DCC-108,09-DCC-04,2
10-DCC-108,09-DCC-06,3
10-DCC-108,09-DCC-10,3
10-DCC-108,09-DCC-24,1
10-DCC-108,10-DCC-58,1
10-DCC-109,09-DCC-04,1
10-DCC-109,09-DCC-06,1
10-DCC-109,09-DCC-10,1
10-DCC-109,09-DCC-24,1
10-DCC-110,09-DCC-48,2
10-DCC-110,09-DCC-67,1
10-DCC-110,10-DCC-21,2
10-DCC-110,10-DCC-60,2
10-DCC-111,09-DCC-04,1
10-DCC-111,09-DCC-06,1
10-DCC-111,09-DCC-10,1
10-DCC-111,09-DCC-24,1
10-DCC-111,10-DCC-09,1
10-DCC-111,10-DCC-19,1
10-DCC-112,09-DCC-16,4
10-DCC-112,10-DCC-13,1
10-DCC-113,09-DCC-26,1
10-DCC-113,10-DCC-42,3
10-DCC-113,10-DCC-86,1
10-DCC-116,09-DCC-16,9
10-DCC-118,09-DCC-04,1
10-DCC-118,09-DCC-06,1
10-DCC-118,09-DCC-10,1
10-DCC-118,09-DCC-24,1
10-DCC-119,09-DCC-67,1
10-DCC-119,09-DCC-67,11
10-DCC-119,10-DCC-110,1
10-DCC-12,09-DCC-04,1
10-DCC-12,09-DCC-06,1
10-DCC-12,09-DCC-24,1
10-DCC-120,09-DCC-04,1
10-DCC-120,09-DCC-06,1
10-DCC-120,09-DCC-10,1
10-DCC-120,09-DCC-24,1
10-DCC-120,10-DCC-12,1
10-DCC-121,09-DCC-04,2
10-DCC-121,09-DCC-06,3
10-DCC-121,09-DCC-10,3
10-DCC-121,09-DCC-24,1
10-DCC-121,10-DCC-58,1
10-DCC-122,09-DCC-67,1
10-DCC-122,09-DCC-67,11
10-DCC-122,10-DCC-110,1
10-DCC-122,10-DCC-119,1
10-DCC-123,09-DCC-04,2
10-DCC-123,09-DCC-06,2
10-DCC-123,09-DCC-10,2
10-DCC-123,09-DCC-24,2
10-DCC-125,09-DCC-04,1
10-DCC-125,09-DCC-06,1
10-DCC-125,09-DCC-10,1
10-DCC-125,09-DCC-24,1
10-DCC-127,09-DCC-39,2
10-DCC-127,10-DCC-68,1
10-DCC-128,09-DCC-16,3
10-DCC-128,09-DCC-29,1
10-DCC-128,09-DCC-72,1
10-DCC-128,10-DCC-48,1
10-DCC-129,09-DCC-72,2
10-DCC-13,09-DCC-16,2
10-DCC-130,09-DCC-38,3
10-DCC-130,09-DCC-90,2
10-DCC-130,10-DCC-06,3
10-DCC-131,09-DCC-14,1
10-DCC-131,09-DCC-25,1
10-DCC-131,10-DCC-39,2
10-DCC-132,09-DCC-41,1
10-DCC-134,09-DCC-04,1
10-DCC-134,09-DCC-06,1
10-DCC-134,09-DCC-10,1
10-DCC-134,09-DCC-24,1
10-DCC-135,09-DCC-04,1
10-DCC-135,09-DCC-06,1
10-DCC-135,09-DCC-10,1
10-DCC-135,09-DCC-24,1
10-DCC-136,09-DCC-04,1
10-DCC-136,09-DCC-06,1
10-DCC-136,09-DCC-10,1
10-DCC-136,09-DCC-24,1
10-DCC-137,09-DCC-32,4
10-DCC-137,10-DCC-37,1
10-DCC-137,10-DCC-81,4
10-DCC-138,09-DCC-16,1
10-DCC-138,10-DCC-52,3
10-DCC-14,09-DCC-04,1
10-DCC-14,09-DCC-06,1
10-DCC-14,09-DCC-24,1
10-DCC-140,09-DCC-04,1
10-DCC-140,09-DCC-06,1
10-DCC-140,09-DCC-24,1
10-DCC-145,09-DCC-01,1
10-DCC-145,10-DCC-23,1
10-DCC-147,09-DCC-16,2
10-DCC-147,10-DCC-138,1
10-DCC-148,09-DCC-61,1
10-DCC-150,09-DCC-16,1
10-DCC-150,10-DCC-128,1
10-DCC-150,10-DCC-48,1
10-DCC-151,09-DCC-01,1
10-DCC-151,09-DCC-05,1
10-DCC-151,09-DCC-25,1
10-DCC-151,10-DCC-39,1
10-DCC-152,09-DCC-72,2
10-DCC-154,09-DCC-08,2
10-DCC-154,10-DCC-30,3
10-DCC-158,09-DCC-50,5
10-DCC-158,10-DCC-110,2
10-DCC-158,10-DCC-43,1
10-DCC-160,09-DCC-01,1
10-DCC-160,10-DCC-23,1
10-DCC-162,09-DCC-01,1
10-DCC-162,10-DCC-23,1
10-DCC-164,09-DCC-71,1
10-DCC-165,09-DCC-16,3
10-DCC-165,10-DCC-52,4
10-DCC-167,09-DCC-01,1
10-DCC-167,10-DCC-23,1
10-DCC-169,09-DCC-01,1
10-DCC-169,10-DCC-23,1
10-DCC-17,09-DCC-04,1
10-DCC-17,09-DCC-06,1
10-DCC-17,09-DCC-24,1
10-DCC-172,09-DCC-16,1
10-DCC-172,09-DCC-86,1
10-DCC-173,09-DCC-48,1
10-DCC-173,10-DCC-21,1
10-DCC-173,10-DCC-60,1
10-DCC-174,09-DCC-01,3
10-DCC-174,10-DCC-23,2
10-DCC-175,09-DCC-57,2
10-DCC-175,09-DCC-59,1
10-DCC-175,09-DCC-60,2
10-DCC-175,09-DCC-94,1
10-DCC-178,09-DCC-01,1
10-DCC-178,10-DCC-23,1
10-DCC-18,09-DCC-04,1
10-DCC-18,09-DCC-06,2
10-DCC-18,09-DCC-24,1
10-DCC-18,09-DCC-66,1
10-DCC-18,09-DCC-76,1
10-DCC-18,09-DCC-85,1
10-DCC-180,09-DCC-04,1
10-DCC-180,09-DCC-06,1
10-DCC-180,09-DCC-10,1
10-DCC-180,09-DCC-24,1
10-DCC-182,10-DCC-40,2
10-DCC-183,09-DCC-04,1
10-DCC-183,09-DCC-06,1
10-DCC-183,09-DCC-10,1
10-DCC-183,09-DCC-24,1
10-DCC-183,10-DCC-09,1
10-DCC-183,10-DCC-19,1
10-DCC-187,09-DCC-04,1
10-DCC-187,09-DCC-06,1
10-DCC-187,09-DCC-10,1
10-DCC-187,09-DCC-24,1
10-DCC-187,09-DCC-66,1
10-DCC-187,10-DCC-81,1
10-DCC-188,09-DCC-04,1
10-DCC-188,09-DCC-06,1
10-DCC-188,09-DCC-10,1
10-DCC-188,09-DCC-24,1
10-DCC-188,10-DCC-09,1
10-DCC-188,10-DCC-19,1
10-DCC-189,09-DCC-16,1
10-DCC-189,10-DCC-112,1
10-DCC-189,10-DCC-13,1
10-DCC-19,09-DCC-04,1
10-DCC-19,09-DCC-06,1
10-DCC-19,09-DCC-24,1
10-DCC-192,09-DCC-01,1
10-DCC-192,10-DCC-23,1
10-DCC-194,09-DCC-01,1
10-DCC-194,10-DCC-23,1
10-DCC-195,09-DCC-04,2
10-DCC-195,09-DCC-06,1
10-DCC-195,09-DCC-10,1
10-DCC-195,09-DCC-24,1
10-DCC-195,09-DCC-27,1
10-DCC-196,09-DCC-01,1
10-DCC-196,10-DCC-169,1
10-DCC-196,10-DCC-23,1
10-DCC-197,10-DCC-25,2
10-DCC-198,10-DCC-02,1
10-DCC-198,10-DCC-02,13
10-DCC-198,10-DCC-83,7
10-DCC-22,09-DCC-31,3
10-DCC-22,09-DCC-52,1
10-DCC-22,09-DCC-58,1
10-DCC-25,09-DCC-04,2
10-DCC-25,09-DCC-50,1
10-DCC-25,09-DCC-06,1
10-DCC-25,09-DCC-10,1
10-DCC-25,09-DCC-24,1
10-DCC-26,09-DCC-40,1
10-DCC-27,09-DCC-04,1
10-DCC-27,09-DCC-06,1
10-DCC-27,09-DCC-24,1
10-DCC-28,09-DCC-04,1
10-DCC-28,09-DCC-06,1
10-DCC-28,09-DCC-24,1
10-DCC-29,09-DCC-04,1
10-DCC-29,09-DCC-06,1
10-DCC-29,09-DCC-24,1
10-DCC-30,09-DCC-08,2
10-DCC-31,09-DCC-67,1
10-DCC-32,09-DCC-04,1
10-DCC-32,09-DCC-06,1
10-DCC-32,09-DCC-24,1
10-DCC-33,09-DCC-04,1
10-DCC-33,09-DCC-06,1
10-DCC-33,09-DCC-10,1
10-DCC-33,09-DCC-24,1
10-DCC-34,09-DCC-32,1
10-DCC-34,09-DCC-42,1
10-DCC-34,09-DCC-67,3
10-DCC-34,09-DCC-91,1
10-DCC-35,09-DCC-67,2
10-DCC-35,09-DCC-91,3
10-DCC-36,09-DCC-04,1
10-DCC-36,09-DCC-06,1
10-DCC-36,09-DCC-24,1
10-DCC-37,09-DCC-32,1
10-DCC-37,09-DCC-52,4
10-DCC-37,10-DCC-22,4
10-DCC-38,09-DCC-04,1
10-DCC-38,09-DCC-06,1
10-DCC-38,09-DCC-24,1
10-DCC-39,09-DCC-01,1
10-DCC-39,09-DCC-05,1
10-DCC-39,09-DCC-25,1
10-DCC-41,09-DCC-37,3
10-DCC-41,09-DCC-38,6
10-DCC-41,09-DCC-90,1
10-DCC-42,09-DCC-26,4
10-DCC-43,09-DCC-04,1
10-DCC-43,09-DCC-06,1
10-DCC-43,09-DCC-24,1
10-DCC-44,09-DCC-04,1
10-DCC-44,09-DCC-06,1
10-DCC-44,09-DCC-24,1
10-DCC-44,09-DCC-83,1
10-DCC-45,09-DCC-07,1
10-DCC-51,09-DCC-28,1
10-DCC-51,09-DCC-91,1
10-DCC-52,09-DCC-16,3
10-DCC-55,09-DCC-04,1
10-DCC-55,09-DCC-06,1
10-DCC-55,09-DCC-24,1
10-DCC-55,09-DCC-46,3
10-DCC-55,09-DCC-80,3
10-DCC-56,09-DCC-04,3
10-DCC-56,09-DCC-06,1
10-DCC-56,09-DCC-24,1
10-DCC-57,09-DCC-04,1
10-DCC-57,09-DCC-06,1
10-DCC-57,09-DCC-10,1
10-DCC-57,09-DCC-24,1
10-DCC-58,09-DCC-04,1
10-DCC-58,09-DCC-06,1
10-DCC-58,09-DCC-10,1
10-DCC-58,09-DCC-24,1
10-DCC-59,09-DCC-04,1
10-DCC-59,09-DCC-06,1
10-DCC-59,09-DCC-10,1
10-DCC-59,09-DCC-24,1
10-DCC-60,09-DCC-48,2
10-DCC-60,10-DCC-21,2
10-DCC-62,09-DCC-04,1
10-DCC-62,09-DCC-06,1
10-DCC-62,09-DCC-24,1
10-DCC-64,09-DCC-37,3
10-DCC-64,09-DCC-38,6
10-DCC-66,09-DCC-37,6
10-DCC-66,09-DCC-38,6
10-DCC-68,09-DCC-26,6
10-DCC-70,09-DCC-04,1
10-DCC-70,09-DCC-06,1
10-DCC-70,09-DCC-10,1
10-DCC-70,09-DCC-24,1
10-DCC-71,09-DCC-04,1
10-DCC-71,09-DCC-06,1
10-DCC-71,09-DCC-10,1
10-DCC-71,09-DCC-24,1
10-DCC-73,09-DCC-04,1
10-DCC-73,09-DCC-06,1
10-DCC-73,09-DCC-24,1
10-DCC-75,09-DCC-19,5
10-DCC-75,09-DCC-33,5
10-DCC-76,09-DCC-19,4
10-DCC-76,09-DCC-33,6
10-DCC-77,09-DCC-26,1
10-DCC-77,10-DCC-42,2
10-DCC-80,09-DCC-01,1
10-DCC-80,10-DCC-23,1
10-DCC-81,09-DCC-32,1
10-DCC-82,09-DCC-30,2
10-DCC-82,09-DCC-19,5
10-DCC-82,09-DCC-33,5
10-DCC-82,09-DCC-43,1
10-DCC-82,10-DCC-05,1
10-DCC-82,10-DCC-20,1
10-DCC-82,10-DCC-75,1
10-DCC-83,10-DCC-02,6
10-DCC-84,09-DCC-37,3
10-DCC-84,09-DCC-38,7
10-DCC-84,09-DCC-90,1
10-DCC-84,09-DCC-91,2
10-DCC-84,10-DCC-41,1
10-DCC-87,09-DCC-48,1
10-DCC-87,09-DCC-31,1
10-DCC-87,09-DCC-58,1
10-DCC-87,10-DCC-21,2
10-DCC-87,10-DCC-22,1
10-DCC-88,09-DCC-04,1
10-DCC-88,09-DCC-06,1
10-DCC-88,09-DCC-10,1
10-DCC-88,09-DCC-24,1
10-DCC-89,09-DCC-04,1
10-DCC-89,09-DCC-06,1
10-DCC-89,09-DCC-10,1
10-DCC-89,09-DCC-24,1
10-DCC-90,09-DCC-07,1
10-DCC-90,09-DCC-40,1
10-DCC-90,09-DCC-74,1
10-DCC-90,10-DCC-45,1
10-DCC-91,09-DCC-08,2
10-DCC-91,09-DCC-34,1
10-DCC-93,09-DCC-16,2
10-DCC-93,10-DCC-13,2
10-DCC-99,09-DCC-09,2
11-DCC-01,09-DCC-01,1
11-DCC-01,10-DCC-23,1
11-DCC-03,09-DCC-08,1
11-DCC-03,09-DCC-34,1
11-DCC-03,10-DCC-30,2
11-DCC-05,09-DCC-04,1
11-DCC-05,09-DCC-06,1
11-DCC-05,09-DCC-10,1
11-DCC-05,09-DCC-24,1
11-DCC-05,10-DCC-108,1
11-DCC-07,09-DCC-35,6
11-DCC-07,09-DCC-65,6
11-DCC-07,10-DCC-116,1
11-DCC-07,10-DCC-119,1
11-DCC-07,10-DCC-43,1
11-DCC-07,10-DCC-80,1
11-DCC-09,09-DCC-01,1
11-DCC-09,10-DCC-23,1
11-DCC-10,10-DCC-142,2
11-DCC-10,10-DCC-153,1
11-DCC-101,09-DCC-39,3
11-DCC-101,10-DCC-127,3
11-DCC-102,09-DCC-57,2
11-DCC-102,09-DCC-59,1
11-DCC-102,09-DCC-60,2
11-DCC-102,09-DCC-94,2
11-DCC-104,09-DCC-48,1
11-DCC-104,09-DCC-52,4
11-DCC-104,09-DCC-67,2
11-DCC-104,10-DCC-21,1
11-DCC-106,10-DCC-21,4
11-DCC-106,10-DCC-87,2
11-DCC-107,10-DCC-139,2
11-DCC-107,10-DCC-140,1
11-DCC-107,11-DCC-49,1
11-DCC-109,09-DCC-09,1
11-DCC-11,09-DCC-15,1
11-DCC-11,09-DCC-16,2
11-DCC-11,09-DCC-84,1
11-DCC-11,10-DCC-52,1
11-DCC-110,09-DCC-35,5
11-DCC-110,09-DCC-65,4
11-DCC-110,10-DCC-182,2
11-DCC-110,11-DCC-07,4
11-DCC-111,09-DCC-08,2
11-DCC-111,10-DCC-154,2
11-DCC-111,10-DCC-30,2
11-DCC-111,11-DCC-60,4
11-DCC-114,09-DCC-72,4
11-DCC-115,09-DCC-48,1
11-DCC-115,10-DCC-110,14
11-DCC-115,10-DCC-21,1
11-DCC-115,10-DCC-60,1
11-DCC-115,11-DCC-150,1
11-DCC-115,11-DCC-187,1
11-DCC-115,12-DCC-92,1
11-DCC-115,13-DCC-115,1
11-DCC-115,13-DCC-23,1
11-DCC-115,13-DCC-47,3
11-DCC-115,13-DCC-97,6
11-DCC-115,13-DCC-971,1
11-DCC-117,10-DCC-138,2
11-DCC-117,10-DCC-52,1
11-DCC-118,09-DCC-35,12
11-DCC-118,09-DCC-65,4
11-DCC-118,10-DCC-182,1
11-DCC-118,11-DCC-07,8
11-DCC-119,09-DCC-28,4
11-DCC-119,11-DCC-41,4
11-DCC-12,10-DCC-138,2
11-DCC-12,10-DCC-52,2
11-DCC-120,09-DCC-93,2
11-DCC-120,11-DCC-20,2
11-DCC-123,09-DCC-93,1
11-DCC-123,11-DCC-20,4
11-DCC-124,11-DCC-10,1
11-DCC-127,10-DCC-119,1
11-DCC-127,10-DCC-138,2
11-DCC-127,11-DCC-117,1
11-DCC-13,09-DCC-59,1
11-DCC-130,09-DCC-01,1
11-DCC-130,10-DCC-23,1
11-DCC-131,09-DCC-71,3
11-DCC-131,10-DCC-164,3
11-DCC-131,11-DCC-20,3
11-DCC-134,10-DCC-197,1
11-DCC-134,10-DCC-25,3
11-DCC-134,11-DCC-45,1
11-DCC-135,09-DCC-43,2
11-DCC-136,09-DCC-21,2
11-DCC-136,09-DCC-62,1
11-DCC-136,10-DCC-42,5
11-DCC-136,11-DCC-78,3
11-DCC-137,10-DCC-76,1
11-DCC-137,10-DCC-94,2
11-DCC-138,09-DCC-53,1
11-DCC-138,10-DCC-112,2
11-DCC-138,10-DCC-13,2
11-DCC-139,09-DCC-39,3
11-DCC-139,09-DCC-93,2
11-DCC-139,10-DCC-127,4
11-DCC-139,11-DCC-20,1
11-DCC-139,11-DCC-36,2
11-DCC-140,09-DCC-28,1
11-DCC-140,09-DCC-30,2
11-DCC-140,09-DCC-19,5
11-DCC-140,09-DCC-28,3
11-DCC-140,09-DCC-33,5
11-DCC-140,10-DCC-75,4
11-DCC-140,10-DCC-82,6
11-DCC-140,11-DCC-34,7
11-DCC-141,10-DCC-01,1
11-DCC-142,09-DCC-28,7
11-DCC-142,11-DCC-118,3
11-DCC-142,11-DCC-34,4
11-DCC-142,11-DCC-41,2
11-DCC-145,09-DCC-30,1
11-DCC-145,10-DCC-03,1
11-DCC-145,10-DCC-82,1
11-DCC-146,11-DCC-24,1
11-DCC-150,09-DCC-37,1
11-DCC-150,09-DCC-38,3
11-DCC-150,09-DCC-48,1
11-DCC-150,09-DCC-91,2
11-DCC-150,10-DCC-107,1
11-DCC-150,10-DCC-110,2
11-DCC-150,10-DCC-21,1
11-DCC-150,10-DCC-34,1
11-DCC-150,10-DCC-41,2
11-DCC-150,10-DCC-60,2
11-DCC-150,10-DCC-66,2
11-DCC-152,11-DCC-137,1
11-DCC-154,09-DCC-48,1
11-DCC-154,09-DCC-52,5
11-DCC-154,09-DCC-67,1
11-DCC-154,10-DCC-21,2
11-DCC-154,10-DCC-81,1
11-DCC-154,11-DCC-104,2
11-DCC-156,10-DCC-138,2
11-DCC-156,10-DCC-52,2
11-DCC-156,11-DCC-117,1
11-DCC-157,09-DCC-11,7
11-DCC-157,09-DCC-21,1
11-DCC-157,10-DCC-01,1
11-DCC-157,10-DCC-03,10
11-DCC-157,11-DCC-66,1
11-DCC-157,11-DCC-78,1
11-DCC-163,10-DCC-52,2
11-DCC-163,11-DCC-156,1
11-DCC-165,10-DCC-113,1
11-DCC-165,10-DCC-42,1
11-DCC-172,09-DCC-50,1
11-DCC-172,10-DCC-158,5
11-DCC-173,10-DCC-158,1
11-DCC-173,10-DCC-25,1
11-DCC-173,11-DCC-45,1
11-DCC-178,09-DCC-16,1
11-DCC-178,10-DCC-112,1
11-DCC-178,10-DCC-13,1
11-DCC-179,09-DCC-16,1
11-DCC-179,10-DCC-112,1
11-DCC-179,10-DCC-13,1
11-DCC-18,09-DCC-01,1
11-DCC-18,10-DCC-23,1
11-DCC-182,10-DCC-112,2
11-DCC-182,10-DCC-13,2
11-DCC-182,10-DCC-152,1
11-DCC-182,10-DCC-42,2
11-DCC-182,11-DCC-87,1
11-DCC-186,10-DCC-138,1
11-DCC-186,10-DCC-156,1
11-DCC-186,10-DCC-52,3
11-DCC-186,11-DCC-12,1
11-DCC-186,11-DCC-156,1
11-DCC-187,09-DCC-48,1
11-DCC-187,09-DCC-67,1
11-DCC-187,10-DCC-21,1
11-DCC-187,10-DCC-51,1
11-DCC-187,11-DCC-104,1
11-DCC-189,09-DCC-40,1
11-DCC-189,10-DCC-11,1
11-DCC-189,10-DCC-48,1
11-DCC-189,11-DCC-79,2
11-DCC-190,09-DCC-31,2
11-DCC-190,11-DCC-65,1
11-DCC-193,09-DCC-16,1
11-DCC-193,10-DCC-02,1
11-DCC-193,10-DCC-112,1
11-DCC-193,10-DCC-13,1
11-DCC-198,09-DCC-50,1
11-DCC-198,10-DCC-158,3
11-DCC-198,10-DCC-25,1
11-DCC-199,09-DCC-04,1
11-DCC-199,09-DCC-06,1
11-DCC-199,09-DCC-10,1
11-DCC-199,09-DCC-24,1
11-DCC-20,09-DCC-71,2
11-DCC-20,09-DCC-93,2
11-DCC-20,10-DCC-164,2
11-DCC-200,09-DCC-12,1
11-DCC-200,09-DCC-21,1
11-DCC-200,09-DCC-62,1
11-DCC-200,11-DCC-87,4
11-DCC-201,09-DCC-03,3
11-DCC-201,10-DCC-68,1
11-DCC-203,09-DCC-59,1
11-DCC-203,11-DCC-13,1
11-DCC-206,09-DCC-07,1
11-DCC-206,09-DCC-13,4
11-DCC-206,09-DCC-40,8
11-DCC-206,09-DCC-74,2
11-DCC-206,10-DCC-26,4
11-DCC-206,10-DCC-48,1
11-DCC-206,11-DCC-33,1
11-DCC-206,11-DCC-79,3
11-DCC-207,09-DCC-16,3
11-DCC-207,09-DCC-29,1
11-DCC-207,10-DCC-112,2
11-DCC-207,10-DCC-119,1
11-DCC-207,10-DCC-13,2
11-DCC-207,11-DCC-07,1
11-DCC-209,10-DCC-100,2
11-DCC-21,09-DCC-08,2
11-DCC-21,10-DCC-154,1
11-DCC-21,10-DCC-30,5
11-DCC-215,09-DCC-15,1
11-DCC-215,09-DCC-16,2
11-DCC-215,09-DCC-84,1
11-DCC-215,10-DCC-52,1
11-DCC-215,11-DCC-11,2
11-DCC-22,10-DCC-20,6
11-DCC-30,09-DCC-01,1
11-DCC-30,10-DCC-23,1
11-DCC-32,09-DCC-16,6
11-DCC-32,10-DCC-116,2
11-DCC-32,10-DCC-16,1
11-DCC-34,09-DCC-19,1
11-DCC-34,09-DCC-33,1
11-DCC-34,10-DCC-198,2
11-DCC-34,10-DCC-75,1
11-DCC-34,10-DCC-82,1
11-DCC-36,09-DCC-39,3
11-DCC-36,10-DCC-127,1
11-DCC-37,09-DCC-68,1
11-DCC-41,09-DCC-28,4
11-DCC-41,11-DCC-34,4
11-DCC-44,09-DCC-04,2
11-DCC-44,09-DCC-06,1
11-DCC-44,09-DCC-10,1
11-DCC-44,09-DCC-24,1
11-DCC-44,09-DCC-27,1
11-DCC-49,09-DCC-13,1
11-DCC-49,10-DCC-139,3
11-DCC-49,10-DCC-159,3
11-DCC-49,10-DCC-48,1
11-DCC-49,10-DCC-77,1
11-DCC-49,10-DCC-86,1
11-DCC-57,09-DCC-68,1
11-DCC-60,09-DCC-08,2
11-DCC-60,10-DCC-30,1
11-DCC-62,10-DCC-01,5
11-DCC-62,10-DCC-119,1
11-DCC-64,09-DCC-04,1
11-DCC-64,09-DCC-06,1
11-DCC-64,09-DCC-10,1
11-DCC-64,09-DCC-24,1
11-DCC-65,09-DCC-31,1
11-DCC-65,11-DCC-34,1
11-DCC-66,09-DCC-11,6
11-DCC-66,10-DCC-03,10
11-DCC-68,10-DCC-22,10
11-DCC-68,10-DCC-31,10
11-DCC-69,10-DCC-74,2
11-DCC-75,09-DCC-01,1
11-DCC-75,10-DCC-149,2
11-DCC-75,10-DCC-162,1
11-DCC-75,10-DCC-192,1
11-DCC-75,10-DCC-23,1
11-DCC-77,09-DCC-38,2
11-DCC-77,09-DCC-48,1
11-DCC-77,10-DCC-173,2
11-DCC-77,10-DCC-21,1
11-DCC-77,10-DCC-60,1
11-DCC-78,09-DCC-21,2
11-DCC-78,09-DCC-62,1
11-DCC-79,09-DCC-13,7
11-DCC-80,09-DCC-04,1
11-DCC-80,09-DCC-06,1
11-DCC-80,09-DCC-10,1
11-DCC-80,09-DCC-24,1
11-DCC-80,09-DCC-52,2
11-DCC-80,10-DCC-158,1
11-DCC-80,11-DCC-05,1
11-DCC-84,10-DCC-35,1
11-DCC-86,09-DCC-16,1
11-DCC-87,09-DCC-12,2
11-DCC-87,09-DCC-21,5
11-DCC-87,09-DCC-26,1
11-DCC-87,09-DCC-62,4
11-DCC-87,10-DCC-42,1
11-DCC-87,11-DCC-78,1
11-DCC-89,09-DCC-04,2
11-DCC-89,09-DCC-06,1
11-DCC-89,09-DCC-10,1
11-DCC-89,09-DCC-24,1
11-DCC-89,09-DCC-27,1
11-DCC-96,09-DCC-01,1
11-DCC-96,10-DCC-23,1
11-DCC-97,09-DCC-16,1
11-DCC-97,09-DCC-61,1
11-DCC-97,10-DCC-147,1
11-DCC-97,10-DCC-52,3
12-DCC-02,09-DCC-38,4
12-DCC-02,09-DCC-90,5
12-DCC-02,10-DCC-107,4
12-DCC-02,10-DCC-41,2
